genus,MEO10_0,MEO10_6,MEO11_0,MEO11_6,MEO12_0,MEO12_6,MEO13_0,MEO13_6,MEO14_0,MEO14_6,MEO15_0,MEO15_6,MEO16_0,MEO16_6,MEO17_0,MEO17_6,MEO18_0,MEO18_6,MEO19_0,MEO19_6,MEO1_0,MEO1_7,MEO20_0,MEO20_6,MEO2_0,MEO2_7,MEO3_0,MEO3_7,MEO4_0,MEO4_7,MEO5_0,MEO5_7,MEO6_0,MEO6_7,MEO7_0,MEO7_6,MEO9_0,MEO9_6,MEY10_0,MEY10_6,MEY12_0,MEY12_6,MEY13_0,MEY13_6,MEY14_0,MEY14_6,MEY15_0,MEY15_cntrl,MEY16_0,MEY16_6,MEY17_0,MEY17_6,MEY18_0,MEY18_6,MEY19_0,MEY19_6,MEY1_0,MEY1_6,MEY20_0,MEY20_6,MEY21_0,MEY21_6,MEY22_0,MEY22_6,MEY23_0,MEY23_6,MEY24_0,MEY24_6,MEY2_0,MEY2_6,MEY3_0,MEY3_6,MEY5_0,MEY5_6,MEY6_0,MEY6_6,MEY9_0,MEY9_6,total,superkingdom,kingdom,phylum,class,order,family,tax
Campylobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter
Helicobacter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter
Sulfurospirillum,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Sulfurospirillaceae;Sulfurospirillum
Sulfurovum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum
Sulfurimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Thiovulaceae;Sulfurimonas
Caminibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Caminibacter
Nautilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia
Nitratiruptor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor
Sulfuricaulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis
Sulfurifustis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis
Aeromonas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas
Anaerobiospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum
Adhaerimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Adhaerimonas
Agaribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Agaribacter
Aliagarivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Aliagarivorans
Alteromonas,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas
Catenovulum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Catenovulum
Motilimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadales_Incertae_sedis;Motilimonas
Neiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales_Incertae_sedis,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadales_Incertae_sedis;Neiella
Cognaticolwellia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Cognaticolwellia
Thalassotalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea
Aliidiomarina,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Aliidiomarina
Idiomarina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
Pseudidiomarina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Pseudidiomarina
Pseudoalteromonas,0,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,2,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,1,0,3,3,0,2,3,0,1,0,0,1,0,0,0,0,2,0,1,47,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas
Psychrosphaera,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,1,0,0,0,0,0,1,2,26,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Psychrosphaera
Shewanella,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella
Suttonella,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Suttonella
Marinimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinimicrobium
Teredinibacter,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,11,0,0,0,8,0,2,3,0,0,0,0,0,0,1,0,0,0,0,10,66,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter
Parahaliea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea
Microbulbifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer
Porticoccus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;Porticoccus
Sinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Sinobacterium
Zhongshania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Zhongshania
Allochromatium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Allochromatium
Isochromatium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Isochromatium
Marichromatium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium
Nitrosococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus
Pararheinheimera,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Pararheinheimera
Rheinheimera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera
Thermochromatium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thermochromatium
Thiocapsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa
Thiocystis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocystis
Thiolamprovum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiolamprovum
Thiorhodovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodovibrio
Acidihalobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Acidihalobacter
Alkalispirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Bacteria_none,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalispirillum
